Timestamp, Server, CPU Usage, Memory Usage, Disk Usage
2026-03-02 14:20:05.661985, Server A,  69%,  512 MB,  61 GB
2026-03-02 14:20:05.663989, Server B,   7%, 2048 MB,  34 GB
2026-03-02 14:20:05.665994, Server A,  44%, 3328 MB,  89 GB
2026-03-02 14:20:05.667999, Server A,  68%, 2816 MB,  19 GB
2026-03-02 14:20:05.670028, Server B,  99%, 1280 MB,  47 GB
2026-03-02 14:20:05.672073, Server A,  17%, 3584 MB,  57 GB
2026-03-02 14:20:05.674250, Server C,  84%, 3328 MB,  38 GB
2026-03-02 14:20:05.675842, Server C,  84%,  768 MB,  59 GB
2026-03-02 14:20:05.677932, Server A,  98%, 2048 MB,  82 GB
2026-03-02 14:20:05.680179, Server C,  92%,  768 MB,  89 GB
2026-03-02 14:20:05.681822, Server B,  29%, 2560 MB,  39 GB
2026-03-02 14:20:05.683468, Server A,  93%, 1536 MB,  94 GB
2026-03-02 14:20:05.685106, Server C,  75%, 4096 MB,  61 GB
2026-03-02 14:20:05.686740, Server A,   6%,  512 MB,  75 GB
2026-03-02 14:20:05.688376, Server C,  64%, 1024 MB,  44 GB
2026-03-02 14:20:05.690299, Server A,  33%, 2304 MB,  58 GB
2026-03-02 14:20:05.691991, Server C,  43%, 3840 MB,  32 GB
2026-03-02 14:20:05.693632, Server A,  32%, 3072 MB,  31 GB
2026-03-02 14:20:05.695268, Server C,  75%, 2816 MB,  35 GB
2026-03-02 14:20:05.696899, Server C,  82%,  768 MB,  33 GB
2026-03-02 14:20:05.699075, Server A,  93%, 1024 MB,  62 GB
2026-03-02 14:20:05.700718, Server C,  95%, 3072 MB,  90 GB
2026-03-02 14:20:05.702351, Server C,  28%, 2048 MB,   5 GB
2026-03-02 14:20:05.703985, Server C,   0%,  768 MB,  54 GB
2026-03-02 14:20:05.705864, Server B,  93%, 2048 MB,  84 GB
2026-03-02 14:20:05.707524, Server C,  41%, 1024 MB,  21 GB
2026-03-02 14:20:05.709172, Server B,   5%, 3072 MB,  33 GB
2026-03-02 14:20:05.710916, Server A,   9%, 3328 MB,  40 GB
2026-03-02 14:20:05.712562, Server C,  76%, 2048 MB,  16 GB
2026-03-02 14:20:05.714197, Server A,  79%, 1536 MB,  87 GB
2026-03-02 14:20:05.715837, Server C,  41%, 3072 MB,  82 GB
2026-03-02 14:20:05.717482, Server C,   1%, 3328 MB,  24 GB
2026-03-02 14:20:05.719119, Server B,  45%, 1280 MB,  84 GB
2026-03-02 14:20:05.720953, Server B,  54%, 3328 MB,  51 GB
2026-03-02 14:20:05.722594, Server C,   1%, 3328 MB,  36 GB
2026-03-02 14:20:05.724253, Server A,  74%, 3072 MB,  66 GB
2026-03-02 14:20:05.725888, Server C,   8%, 2816 MB,  34 GB
2026-03-02 14:20:05.727531, Server A,  98%, 2816 MB,  75 GB
2026-03-02 14:20:05.729172, Server A,  94%, 3584 MB,  27 GB
2026-03-02 14:20:05.730802, Server C,  81%, 2560 MB,  25 GB
2026-03-02 14:20:05.732981, Server A,  98%, 4096 MB,  55 GB
2026-03-02 14:20:05.734610, Server B,  45%, 3840 MB,  44 GB
2026-03-02 14:20:05.736404, Server B,  78%, 2816 MB,  69 GB
2026-03-02 14:20:05.738090, Server C,  77%, 2560 MB,  25 GB
2026-03-02 14:20:05.739835, Server A,  66%, 3328 MB,  11 GB
2026-03-02 14:20:05.741473, Server B,  86%, 1536 MB,  31 GB
2026-03-02 14:20:05.743103, Server A,  44%, 2816 MB,   9 GB
2026-03-02 14:20:05.744755, Server B,  43%, 2816 MB,  97 GB
2026-03-02 14:20:05.746400, Server A,  31%, 4096 MB,  70 GB
2026-03-02 14:20:05.748036, Server B,  16%, 3840 MB,  15 GB
2026-03-02 14:20:05.749669, Server B,  14%, 2560 MB,  19 GB
2026-03-02 14:20:05.752039, Server A,  14%, 3840 MB,  78 GB
2026-03-02 14:20:05.753694, Server C,  26%, 3072 MB,  38 GB
2026-03-02 14:20:05.755373, Server B,  62%, 2816 MB,  96 GB
2026-03-02 14:20:05.756999, Server C,  42%, 2816 MB,  54 GB
2026-03-02 14:20:05.758635, Server C,  22%, 3584 MB,  93 GB
2026-03-02 14:20:05.760037, Server B,  46%, 3840 MB,  21 GB
2026-03-02 14:20:05.761356, Server A,   4%, 1280 MB,  97 GB
2026-03-02 14:20:05.763233, Server B,  84%,  768 MB,  49 GB
2026-03-02 14:20:05.765326, Server C,  68%, 3584 MB,  74 GB
2026-03-02 14:20:05.767226, Server C,  72%, 1280 MB,  14 GB
2026-03-02 14:20:05.768810, Server B,  58%, 3840 MB,  47 GB
2026-03-02 14:20:05.770574, Server A,   5%,  512 MB,   9 GB
2026-03-02 14:20:05.772210, Server C,   9%, 2304 MB,  71 GB
2026-03-02 14:20:05.773850, Server B,  67%, 1792 MB,  33 GB
2026-03-02 14:20:05.775495, Server B,  78%, 2304 MB,  57 GB
2026-03-02 14:20:05.777133, Server C,  63%, 2304 MB,  93 GB
2026-03-02 14:20:05.778775, Server B,  54%, 1536 MB,  70 GB
2026-03-02 14:20:05.780415, Server C,  16%, 1792 MB,  56 GB
2026-03-02 14:20:05.782048, Server C,  48%, 1280 MB,  61 GB
2026-03-02 14:20:05.783444, Server B,  46%, 2048 MB,  38 GB
2026-03-02 14:20:05.784979, Server B,  38%, 2816 MB,  37 GB
2026-03-02 14:20:05.786621, Server A,  35%, 2816 MB,  36 GB
2026-03-02 14:20:05.788262, Server A,  66%,  512 MB,  44 GB
2026-03-02 14:20:05.789903, Server B,   1%, 3840 MB, 100 GB
2026-03-02 14:20:05.791539, Server C,  45%, 3072 MB,  93 GB
2026-03-02 14:20:05.793180, Server B,  57%,  768 MB,  71 GB
2026-03-02 14:20:05.794826, Server B,  40%, 2816 MB,  81 GB
2026-03-02 14:20:05.796470, Server C,   8%, 2560 MB,  37 GB
2026-03-02 14:20:05.798388, Server A,  43%, 1536 MB,  31 GB
2026-03-02 14:20:05.800001, Server A,   1%, 1792 MB,  57 GB
2026-03-02 14:20:05.801633, Server C,  10%, 4096 MB,  67 GB
2026-03-02 14:20:05.803806, Server C,   1%, 1024 MB,  53 GB
2026-03-02 14:20:05.805444, Server C,  45%, 1792 MB,  22 GB
2026-03-02 14:20:05.807097, Server A,  66%, 4096 MB,  47 GB
2026-03-02 14:20:05.808737, Server C,   9%, 1792 MB,  93 GB
2026-03-02 14:20:05.810374, Server A,  63%, 4096 MB,  37 GB
2026-03-02 14:20:05.812014, Server C,  29%,  768 MB,  80 GB
2026-03-02 14:20:05.813793, Server C, 100%, 3840 MB,   6 GB
2026-03-02 14:20:05.815427, Server B,  95%, 2304 MB,  90 GB
2026-03-02 14:20:05.817607, Server C,  25%, 1024 MB,  13 GB
2026-03-02 14:20:05.819248, Server A,  84%, 3072 MB,   2 GB
2026-03-02 14:20:05.820882, Server B,  67%,  512 MB,  69 GB
2026-03-02 14:20:05.822527, Server B,  71%, 1280 MB,  24 GB
2026-03-02 14:20:05.824166, Server C,  85%, 1536 MB,  99 GB
2026-03-02 14:20:05.825810, Server B,  36%,  512 MB,  21 GB
2026-03-02 14:20:05.827448, Server B,  96%,  512 MB,  69 GB
2026-03-02 14:20:05.829246, Server A,  90%, 3072 MB,  34 GB
2026-03-02 14:20:05.830925, Server A,  30%, 1536 MB,   7 GB
2026-03-02 14:20:05.832575, Server C,   3%, 3328 MB,  19 GB
2026-03-02 14:20:05.834222, Server C,   9%,  512 MB,  41 GB
2026-03-02 14:20:05.835857, Server A,  10%, 2304 MB,  90 GB
2026-03-02 14:20:05.837507, Server B,  69%, 3840 MB,  73 GB
2026-03-02 14:20:05.839146, Server C,  32%, 1792 MB,  94 GB
2026-03-02 14:20:05.840790, Server A,  54%, 1792 MB,  91 GB
2026-03-02 14:20:05.842427, Server A,  20%, 4096 MB,  14 GB
2026-03-02 14:20:05.844062, Server B,  64%, 1536 MB,  40 GB
2026-03-02 14:20:05.845650, Server B,  33%, 3584 MB,  96 GB
2026-03-02 14:20:05.847286, Server B,  43%, 2816 MB,  24 GB
2026-03-02 14:20:05.848922, Server A,  91%, 3328 MB,  45 GB
2026-03-02 14:20:05.850559, Server C,  24%, 2048 MB,  72 GB
2026-03-02 14:20:05.852196, Server B,  33%, 1792 MB,  39 GB
2026-03-02 14:20:05.853828, Server C,  95%,  512 MB,  52 GB
2026-03-02 14:20:05.855468, Server B,  81%, 3584 MB,  71 GB
2026-03-02 14:20:05.857096, Server A,  34%, 2816 MB,  89 GB
2026-03-02 14:20:05.858743, Server B,  91%, 1024 MB,  83 GB
2026-03-02 14:20:05.860668, Server C,  32%, 4096 MB,  20 GB
2026-03-02 14:20:05.862120, Server B,  56%, 2560 MB,  54 GB
2026-03-02 14:20:05.864249, Server A,  20%, 1280 MB,  56 GB
2026-03-02 14:20:05.866428, Server A,  39%, 3328 MB,   9 GB
2026-03-02 14:20:05.868067, Server B,  50%, 1792 MB,  40 GB
2026-03-02 14:20:05.869704, Server B,  49%, 2048 MB,  97 GB
2026-03-02 14:20:05.871339, Server C,  89%, 4096 MB,  25 GB
2026-03-02 14:20:05.872978, Server B,  15%, 1792 MB,  69 GB
2026-03-02 14:20:05.874620, Server A,  88%, 1280 MB,  91 GB
2026-03-02 14:20:05.876600, Server B,  69%, 3328 MB,  74 GB
2026-03-02 14:20:05.878259, Server A,  71%, 1792 MB,  27 GB
2026-03-02 14:20:05.879920, Server C,  56%, 3840 MB,  45 GB
2026-03-02 14:20:05.881289, Server B,  15%, 2048 MB,  85 GB
2026-03-02 14:20:05.883099, Server C,  88%, 2048 MB,  83 GB
2026-03-02 14:20:05.884926, Server B,  15%, 1536 MB,  34 GB
2026-03-02 14:20:05.886540, Server B,  80%, 1024 MB,  14 GB
2026-03-02 14:20:05.888541, Server C,  78%,  512 MB,  80 GB
2026-03-02 14:20:05.890632, Server C,  60%, 2304 MB,  63 GB
2026-03-02 14:20:05.892888, Server A,  16%, 2816 MB,  90 GB
2026-03-02 14:20:05.894105, Server C,  49%, 4096 MB,  82 GB
2026-03-02 14:20:05.895746, Server A,  40%, 3328 MB,  26 GB
2026-03-02 14:20:05.897761, Server A,  72%, 3328 MB,   6 GB
2026-03-02 14:20:05.899818, Server C,  85%, 2560 MB,  27 GB
2026-03-02 14:20:05.901884, Server A,  68%,  768 MB,   7 GB
2026-03-02 14:20:05.903927, Server C,   3%, 3840 MB,  31 GB
2026-03-02 14:20:05.905983, Server C,  20%, 2304 MB,  46 GB
2026-03-02 14:20:05.908145, Server C,  84%, 3584 MB,  19 GB
2026-03-02 14:20:05.909408, Server C,  21%,  512 MB,  50 GB
2026-03-02 14:20:05.911458, Server A,  43%, 2304 MB,  96 GB
2026-03-02 14:20:05.913514, Server A,  57%,  512 MB,  27 GB
2026-03-02 14:20:05.915578, Server A,  45%, 1792 MB,  71 GB
2026-03-02 14:20:05.917625, Server A,  85%, 3584 MB,  26 GB
2026-03-02 14:20:05.919710, Server A,  89%, 2816 MB,  68 GB
2026-03-02 14:20:05.921757, Server B,  61%, 2048 MB,  49 GB
2026-03-02 14:20:05.923903, Server A,  84%, 2304 MB,  91 GB
2026-03-02 14:20:05.925955, Server A,  71%, 2560 MB,  61 GB
2026-03-02 14:20:05.927864, Server B,  19%,  768 MB,   1 GB
2026-03-02 14:20:05.929903, Server C,  81%, 2048 MB,  49 GB
2026-03-02 14:20:05.931385, Server B,   8%, 1536 MB,  61 GB
2026-03-02 14:20:05.933448, Server B,  16%, 3584 MB,  59 GB
2026-03-02 14:20:05.935448, Server B,  53%, 1024 MB,  90 GB
2026-03-02 14:20:05.937453, Server A,  64%, 3840 MB,  46 GB
2026-03-02 14:20:05.939527, Server B,   6%, 1792 MB,  61 GB
2026-03-02 14:20:05.941467, Server A,   9%, 2560 MB,  55 GB
2026-03-02 14:20:05.943539, Server C,  79%, 4096 MB,  46 GB
2026-03-02 14:20:05.945526, Server B,  85%,  768 MB,  41 GB
2026-03-02 14:20:05.947546, Server C,  96%, 1024 MB,  65 GB
2026-03-02 14:20:05.949620, Server B,  46%, 4096 MB,  65 GB
2026-03-02 14:20:05.951647, Server C,  80%, 3840 MB,  29 GB
2026-03-02 14:20:05.953684, Server B,  31%, 3072 MB,  73 GB
2026-03-02 14:20:05.955954, Server A,  36%, 3584 MB,  49 GB
2026-03-02 14:20:05.957507, Server A,  36%, 3072 MB,  92 GB
2026-03-02 14:20:05.959746, Server B,  95%, 2304 MB,  10 GB
2026-03-02 14:20:05.961414, Server B,  77%, 3584 MB,  86 GB
2026-03-02 14:20:05.963044, Server B,  53%, 1536 MB,  60 GB
2026-03-02 14:20:05.964442, Server C,  32%, 2304 MB,  93 GB
2026-03-02 14:20:05.966074, Server A,  19%, 3584 MB,  74 GB
2026-03-02 14:20:05.967704, Server A,  67%,  768 MB,  44 GB
2026-03-02 14:20:05.969877, Server A,  39%, 2816 MB,  32 GB
2026-03-02 14:20:05.971508, Server C,  33%, 2048 MB,  92 GB
2026-03-02 14:20:05.973147, Server C,  18%,  768 MB,  75 GB
2026-03-02 14:20:05.975030, Server A,  57%, 1536 MB,  75 GB
2026-03-02 14:20:05.976676, Server A,  44%, 1024 MB,  78 GB
2026-03-02 14:20:05.978317, Server B,  75%, 3328 MB,   4 GB
2026-03-02 14:20:05.980065, Server A,  52%, 1536 MB,  19 GB
2026-03-02 14:20:05.981710, Server B,  12%, 3328 MB,  44 GB
2026-03-02 14:20:05.983357, Server C,  32%,  512 MB,  34 GB
2026-03-02 14:20:05.984997, Server C,  83%,  768 MB,  34 GB
2026-03-02 14:20:05.986628, Server B,  34%,  768 MB,   5 GB
2026-03-02 14:20:05.988810, Server B,  23%, 4096 MB,  48 GB
2026-03-02 14:20:05.990672, Server C,  89%,  512 MB,  79 GB
2026-03-02 14:20:05.992392, Server B,  48%, 1792 MB,  14 GB
2026-03-02 14:20:05.994068, Server C,  63%, 3072 MB,  46 GB
2026-03-02 14:20:05.995704, Server A,  99%, 2048 MB,  58 GB
2026-03-02 14:20:05.997342, Server B,  63%, 3584 MB,  32 GB
2026-03-02 14:20:05.998985, Server A,  29%, 1280 MB,  73 GB
2026-03-02 14:20:06.000627, Server A,   2%, 1792 MB,  40 GB
2026-03-02 14:20:06.002271, Server C,  29%, 1280 MB,   4 GB
2026-03-02 14:20:06.003906, Server A,  50%, 3328 MB,   2 GB
2026-03-02 14:20:06.005545, Server B,  60%, 3328 MB,  19 GB
2026-03-02 14:20:06.006855, Server C,  24%, 1792 MB,  79 GB
2026-03-02 14:20:06.009003, Server A,  72%, 1280 MB,  24 GB
2026-03-02 14:20:06.010736, Server B,  60%,  768 MB,   2 GB
2026-03-02 14:20:06.012375, Server C,   8%, 4096 MB,  38 GB
2026-03-02 14:20:06.014022, Server C,  82%, 2304 MB,  90 GB
2026-03-02 14:20:06.015668, Server A,  71%, 2304 MB,  44 GB
2026-03-02 14:20:06.017308, Server C,  32%, 3584 MB,  50 GB
2026-03-02 14:20:06.018952, Server A,  37%, 3584 MB,  11 GB
2026-03-02 14:20:06.020597, Server A,  97%, 3840 MB,  66 GB
2026-03-02 14:20:06.022159, Server B,  58%, 1280 MB,  87 GB
2026-03-02 14:20:06.023516, Server B,  87%, 2304 MB,  65 GB
2026-03-02 14:20:06.025375, Server A,  57%, 3840 MB,  94 GB
2026-03-02 14:20:06.026778, Server B,  11%,  512 MB,  26 GB
2026-03-02 14:20:06.028021, Server B,   9%, 2304 MB,  99 GB
2026-03-02 14:20:06.030051, Server B,  10%, 4096 MB,  12 GB
2026-03-02 14:20:06.032221, Server C,  23%, 4096 MB,   0 GB
2026-03-02 14:20:06.033860, Server B,  88%, 2048 MB,   6 GB
2026-03-02 14:20:06.035498, Server A,  73%, 1536 MB,   8 GB
2026-03-02 14:20:06.037544, Server A,  53%, 2048 MB,  58 GB
2026-03-02 14:20:06.039005, Server A,  28%, 3840 MB,  88 GB
2026-03-02 14:20:06.040895, Server B,  16%,  768 MB,   3 GB
2026-03-02 14:20:06.042987, Server A,  40%, 3840 MB,  26 GB
2026-03-02 14:20:06.044627, Server A,  69%, 3072 MB,  30 GB
2026-03-02 14:20:06.046795, Server B,   7%,  768 MB,  25 GB
2026-03-02 14:20:06.048437, Server B,  53%, 4096 MB,   2 GB
2026-03-02 14:20:06.050083, Server B,  10%, 2560 MB,  97 GB
2026-03-02 14:20:06.052886, Server B,  67%, 1024 MB,  52 GB
2026-03-02 14:20:06.054337, Server B,  45%, 2560 MB,  31 GB
2026-03-02 14:20:06.056469, Server A,  98%, 2304 MB,  26 GB
2026-03-02 14:20:06.058108, Server B,  54%, 1280 MB,  15 GB
2026-03-02 14:20:06.059753, Server B,  65%, 3584 MB,  49 GB
2026-03-02 14:20:06.061391, Server C,  72%,  768 MB,  11 GB
2026-03-02 14:20:06.063036, Server A,  45%, 2560 MB,  26 GB
2026-03-02 14:20:06.064666, Server C,  80%, 3840 MB,  58 GB
2026-03-02 14:20:06.066848, Server B,  75%, 3840 MB,  79 GB
2026-03-02 14:20:06.068750, Server C,  71%, 2560 MB,   4 GB
2026-03-02 14:20:06.070270, Server A,  34%, 1024 MB,  49 GB
2026-03-02 14:20:06.071685, Server C,   5%,  512 MB,  58 GB
2026-03-02 14:20:06.073424, Server A,  66%, 1792 MB,  44 GB
2026-03-02 14:20:06.075539, Server A,  13%, 4096 MB,  22 GB
2026-03-02 14:20:06.077183, Server C,  82%, 2304 MB,  67 GB
2026-03-02 14:20:06.078824, Server A,  86%, 2048 MB,   7 GB
2026-03-02 14:20:06.080472, Server A,  18%, 2560 MB,  35 GB
2026-03-02 14:20:06.082107, Server C,  20%,  512 MB,  78 GB
2026-03-02 14:20:06.084030, Server A,  59%,  768 MB,   8 GB
2026-03-02 14:20:06.085703, Server B,  14%, 2048 MB,  90 GB
2026-03-02 14:20:06.087347, Server A,  22%,  512 MB,  35 GB
2026-03-02 14:20:06.088989, Server B,  85%, 1792 MB,  78 GB
2026-03-02 14:20:06.090627, Server B,  60%, 2816 MB,  39 GB
2026-03-02 14:20:06.092803, Server B,  83%, 1280 MB,  11 GB
2026-03-02 14:20:06.094439, Server B,  24%, 1280 MB,  15 GB
2026-03-02 14:20:06.096079, Server C,  92%, 2048 MB,  87 GB
2026-03-02 14:20:06.097707, Server A,   1%, 1024 MB,  91 GB
2026-03-02 14:20:06.100195, Server A,  73%, 2048 MB,  97 GB
2026-03-02 14:20:06.101770, Server C,  73%, 2304 MB,  86 GB
2026-03-02 14:20:06.103159, Server B,  87%,  768 MB,  62 GB
2026-03-02 14:20:06.104557, Server A,  52%, 2048 MB,  78 GB
2026-03-02 14:20:06.105929, Server A,  89%, 1024 MB,  14 GB
2026-03-02 14:20:06.107305, Server B,  22%, 2048 MB,  20 GB
2026-03-02 14:20:06.108675, Server C,  82%, 1792 MB,  46 GB
2026-03-02 14:20:06.109980, Server A,  67%, 2048 MB,  85 GB
2026-03-02 14:20:06.111732, Server B,  69%, 1024 MB,  69 GB
2026-03-02 14:20:06.113491, Server B,  27%, 1280 MB,  82 GB
2026-03-02 14:20:06.115232, Server C,  51%, 1280 MB,  68 GB
2026-03-02 14:20:06.116915, Server C,  54%,  768 MB,  53 GB
2026-03-02 14:20:06.118576, Server A,  51%, 1024 MB,  18 GB
2026-03-02 14:20:06.120249, Server B,  45%, 2304 MB,  56 GB
2026-03-02 14:20:06.121909, Server C,  89%, 3328 MB,   7 GB
2026-03-02 14:20:06.123538, Server A,  26%,  512 MB,  35 GB
2026-03-02 14:20:06.125585, Server C,   6%, 3840 MB,  16 GB
2026-03-02 14:20:06.127680, Server C,   6%, 3840 MB,  94 GB
2026-03-02 14:20:06.129799, Server B,  97%,  512 MB,  37 GB
2026-03-02 14:20:06.131994, Server B,  81%, 3328 MB,  69 GB
2026-03-02 14:20:06.133643, Server A,  83%, 2560 MB,  25 GB
2026-03-02 14:20:06.135244, Server B,  31%, 1536 MB,  52 GB
2026-03-02 14:20:06.137286, Server C,   7%, 3328 MB,  59 GB
2026-03-02 14:20:06.139374, Server C,  80%, 1792 MB,  44 GB
2026-03-02 14:20:06.141467, Server A,  98%,  768 MB,  60 GB
2026-03-02 14:20:06.143555, Server A,  78%,  512 MB,  51 GB
2026-03-02 14:20:06.145650, Server B,  68%,  512 MB,  81 GB
2026-03-02 14:20:06.147823, Server A,  52%, 3840 MB,  38 GB
2026-03-02 14:20:06.149949, Server A,  70%, 2304 MB,  78 GB
2026-03-02 14:20:06.152038, Server A,  92%, 3072 MB,  10 GB
2026-03-02 14:20:06.154134, Server B,  13%, 3072 MB,  42 GB
2026-03-02 14:20:06.156225, Server B,  94%, 1280 MB,  84 GB
2026-03-02 14:20:06.158315, Server C,  47%, 1280 MB,  69 GB
2026-03-02 14:20:06.160412, Server C,  62%, 1792 MB,  97 GB
2026-03-02 14:20:06.162489, Server C,  96%, 1280 MB,  42 GB
2026-03-02 14:20:06.164644, Server C,   4%, 4096 MB,  68 GB
2026-03-02 14:20:06.166329, Server C,  98%, 3584 MB,  89 GB
2026-03-02 14:20:06.168189, Server C,  51%, 3328 MB,  97 GB
2026-03-02 14:20:06.170209, Server C,  32%, 3584 MB,  86 GB
2026-03-02 14:20:06.172227, Server B,  19%, 3584 MB,  72 GB
2026-03-02 14:20:06.174248, Server C,  58%, 3584 MB,  68 GB
2026-03-02 14:20:06.176255, Server C,  59%, 2304 MB,   3 GB
2026-03-02 14:20:06.178267, Server B,  12%, 3328 MB,  96 GB
2026-03-02 14:20:06.180339, Server C,  76%, 1280 MB,  62 GB
2026-03-02 14:20:06.182350, Server A,  21%,  768 MB,  25 GB
2026-03-02 14:20:06.184359, Server A,  70%, 3328 MB,  79 GB
2026-03-02 14:20:06.186356, Server B,  67%, 3840 MB,  12 GB
2026-03-02 14:20:06.188364, Server C,   6%, 2560 MB,  17 GB
2026-03-02 14:20:06.190426, Server A,  41%, 1024 MB,  35 GB
2026-03-02 14:20:06.192429, Server C,   2%, 2816 MB,  62 GB
2026-03-02 14:20:06.194441, Server B,  89%, 3328 MB,  16 GB
2026-03-02 14:20:06.196602, Server B,  27%, 1536 MB,  88 GB
2026-03-02 14:20:06.198126, Server C,  45%, 1024 MB,  73 GB
2026-03-02 14:20:06.200219, Server C,  76%, 2816 MB,  14 GB
2026-03-02 14:20:06.202321, Server C,   6%, 1024 MB,  15 GB
2026-03-02 14:20:06.204412, Server C,  67%, 2048 MB,  38 GB
2026-03-02 14:20:06.206562, Server A,  98%,  768 MB,  60 GB
2026-03-02 14:20:06.208218, Server C,   5%, 1280 MB,  72 GB
2026-03-02 14:20:06.209861, Server C,  69%, 4096 MB,  63 GB
2026-03-02 14:20:06.211500, Server A,  12%, 1792 MB,  46 GB
2026-03-02 14:20:06.212792, Server A,  57%, 2304 MB,  60 GB
2026-03-02 14:20:06.214939, Server B,   2%, 2560 MB,   2 GB
2026-03-02 14:20:06.216582, Server C,  75%, 3328 MB,  47 GB
2026-03-02 14:20:06.218221, Server C,  75%, 3072 MB,  60 GB
2026-03-02 14:20:06.219954, Server A,  69%, 4096 MB,  46 GB
2026-03-02 14:20:06.221589, Server B,   4%, 3328 MB,  16 GB
2026-03-02 14:20:06.223224, Server A,  66%,  512 MB,  54 GB
2026-03-02 14:20:06.224866, Server C,  75%, 2560 MB,  84 GB
2026-03-02 14:20:06.226520, Server B,  18%, 2304 MB,  77 GB
2026-03-02 14:20:06.228374, Server A,  96%, 2048 MB,  52 GB
2026-03-02 14:20:06.230099, Server C,  86%, 1792 MB,   2 GB
2026-03-02 14:20:06.232272, Server C,   0%, 1280 MB,  52 GB
2026-03-02 14:20:06.233921, Server C,  13%, 3328 MB,   5 GB
2026-03-02 14:20:06.235552, Server C,  88%,  768 MB,  17 GB
2026-03-02 14:20:06.237244, Server B,  65%, 3840 MB,  75 GB
2026-03-02 14:20:06.238877, Server A,  87%,  768 MB,  62 GB
2026-03-02 14:20:06.240515, Server B,  74%, 2048 MB,  10 GB
2026-03-02 14:20:06.242156, Server C,  99%, 2816 MB,  52 GB
2026-03-02 14:20:06.243965, Server C,  24%, 1536 MB,  23 GB
2026-03-02 14:20:06.245600, Server C,  45%, 1536 MB,  34 GB
2026-03-02 14:20:06.247241, Server B,  81%, 2304 MB,  58 GB
2026-03-02 14:20:06.248872, Server B,  25%,  512 MB,  60 GB
2026-03-02 14:20:06.250637, Server A,   8%, 2816 MB,  95 GB
2026-03-02 14:20:06.252273, Server B,  57%, 2560 MB,  55 GB
2026-03-02 14:20:06.253904, Server C,  77%,  768 MB,  57 GB
2026-03-02 14:20:06.255538, Server A,  85%, 3584 MB,  44 GB
2026-03-02 14:20:06.257177, Server B,  13%,  768 MB,   1 GB
2026-03-02 14:20:06.258811, Server B,   9%, 3072 MB,  84 GB
2026-03-02 14:20:06.260218, Server C,  17%, 2048 MB,  99 GB
2026-03-02 14:20:06.261569, Server A,  99%, 1536 MB,   4 GB
2026-03-02 14:20:06.262893, Server C,  23%, 2816 MB,  69 GB
2026-03-02 14:20:06.264192, Server C,  84%, 1280 MB,  42 GB
2026-03-02 14:20:06.266003, Server B,  29%, 3072 MB, 100 GB
2026-03-02 14:20:06.267863, Server A,  25%,  768 MB,  45 GB
2026-03-02 14:20:06.270032, Server B,  17%,  512 MB,  96 GB
2026-03-02 14:20:06.271676, Server A,  99%, 2048 MB,   9 GB
2026-03-02 14:20:06.273308, Server B,  18%, 1792 MB,  85 GB
2026-03-02 14:20:06.275225, Server B,  18%, 3072 MB,  11 GB
2026-03-02 14:20:06.276871, Server A,  72%, 3328 MB,  19 GB
2026-03-02 14:20:06.278510, Server B,   6%, 1536 MB,  45 GB
2026-03-02 14:20:06.280341, Server C,  81%, 4096 MB,  70 GB
2026-03-02 14:20:06.282085, Server A,  25%, 1792 MB,  69 GB
2026-03-02 14:20:06.283727, Server A,  32%, 3584 MB,  10 GB
2026-03-02 14:20:06.285368, Server A,  18%, 3584 MB,  34 GB
2026-03-02 14:20:06.287005, Server A,  69%, 1536 MB,  46 GB
2026-03-02 14:20:06.288652, Server B,  64%, 1280 MB,  44 GB
2026-03-02 14:20:06.290634, Server A,  75%, 3072 MB,  89 GB
2026-03-02 14:20:06.292117, Server A,  27%, 1536 MB,  81 GB
2026-03-02 14:20:06.294275, Server A,  11%, 4096 MB,   0 GB
2026-03-02 14:20:06.295915, Server C,  42%, 2560 MB,  49 GB
2026-03-02 14:20:06.297542, Server C,  94%,  512 MB,  15 GB
2026-03-02 14:20:06.299718, Server B,  66%, 1024 MB,  57 GB
2026-03-02 14:20:06.301352, Server A,  95%,  768 MB,  54 GB
2026-03-02 14:20:06.302985, Server C,   7%, 2048 MB,  36 GB
2026-03-02 14:20:06.304637, Server B,  58%, 1280 MB,  43 GB
2026-03-02 14:20:06.306495, Server A,  50%, 2560 MB,  55 GB
2026-03-02 14:20:06.308199, Server B,  12%, 4096 MB,  18 GB
2026-03-02 14:20:06.309950, Server A,  34%, 4096 MB,  12 GB
2026-03-02 14:20:06.311582, Server B,  49%, 1536 MB,  47 GB
2026-03-02 14:20:06.313217, Server B,  95%, 3072 MB,  63 GB
2026-03-02 14:20:06.314863, Server B,  31%, 2048 MB,  39 GB
2026-03-02 14:20:06.316501, Server A,  14%, 3072 MB,  36 GB
2026-03-02 14:20:06.318142, Server C,  22%,  512 MB,  74 GB
